Region	log2FC	log2AveExpr	t.value	p.value	q.value	FPKM.WT_rep1	FPKM.WT_rep2	FPKM.E545K_rep1	FPKM.E545K_rep2	FPKM.H1047R_rep1	FPKM.H1047R_rep2	theAUC	UpRank	DownRank	MADScore	MADScoreGrp1	MADScoreGrp2	Averlog2FPKMGrp1	Averlog2FPKMGrp2	RegionSize	Regulation	Gene_2kb	Gencode_ids	Gene_2-50kb	Gencode_ids.1	Closest_Gene	Gencode_id	Distance	FeatureAssignment	-log2FC	aveEnrichment	PRank_metric	FCRank_metric	FCPRank_metric	FCPERank_metric
chr7:139426395-139426532	-4.45249191773656	-0.86564205131949	-5.79507793296769	2.75621917255238e-07	2.90873677539852e-05	2.55378	2.71264	1.02073	0.0	22.96205	13.32705	1.0	219990.0	30.0	0.86111775159	0.12404036627	0.43942251654	4.26277308926	1.12413548032	137	Down2	.	.	LUC7L2	ENSG00000146963.18	LUC7L2	ENSG00000146963.18	10270	Dis5 (5' distal regions)	4.45249191773656	7.096041666666667	-6.55968625060859	-4.45249191773656	-29.206950013722384	-26.52787635883976
chr15:34985020-34985133	-4.43487489508979	-0.828135690318338	-5.89047466121953	1.91576030109378e-07	2.23273778682002e-05	6.96638	13.15511	0.0	1.27655	23.97243	21.00484	1.0	220724.0	16.0	0.75330259241	0.02858329089	0.49557452589	4.58878401434	1.188087696	113	Down2	.	.	AQR,ZNF770	ENSG00000021776.11,ENSG00000198146.4	ZNF770	ENSG00000198146.4	3092	Intron	4.43487489508979	11.062551666666666	-6.717658830552089	-4.43487489508979	-29.79197650139369	-32.218210833038086
chr13:113303041-113303294	-4.40329099525865	0.758612909431621	-7.90859079839198	7.39535260034192e-11	5.59216471419069e-08	1.72859	1.4689	2.21092	0.57016	31.08499	30.30981	1.0	220764.0	11.0	0.64984393756	0.00509941376	0.36169960045	5.01235625622	1.58738754258	253	Down2	LAMP1	ENSG00000185896.11	.	.	LAMP1	ENSG00000185896.11	1639	Promoter.Up	4.40329099525865	11.228895	-10.131041114603914	-4.40329099525865	-44.60992211253057	-48.50825901480415
chr7:3888139-3888399	-4.40004734591388	-0.501705025448557	-6.08430029551475	9.11443648470681e-08	1.26627866447012e-05	4.70975	5.36007	1.0757	0.0	14.45186	9.83126	1.0	219525.0	142.0	0.74684466049	0.09538067996	0.45245948768	3.76762872827	1.13836200732	260	Down2	.	.	.	.	SDK1	ENSG00000146555.19	62522	Intron	4.40004734591388	5.904773333333334	-7.040270177162336	-4.40004734591388	-30.977522107539777	-25.99476990575074
chrX:95382856-95383235	-4.38522925821518	0.321980208246998	-7.31393553620839	7.60129731459753e-10	3.22729324282142e-07	15.23169	16.17922	0.36897	0.76122	14.98659	14.93403	1.0	220699.0	70.0	0.75745529386	0.00083027528	0.15316436257	4.05462056147	1.19170859141	379	Down2	.	.	.	.	CALM1P1	ENSG00000223467.2	116370	Intergenic	4.38522925821518	10.410286666666666	-9.119112280286435	-4.38522925821518	-39.98939798046143	-42.28065274386942
chr3:2464332-2464482	-4.37646025282818	-1.6483747687761	-5.69335843085844	4.05606224501389e-07	3.84426628261099e-05	2.91556	1.85816	0.0	0.0	9.90345	8.52042	1.0	219575.0	84.0	0.91646411066	0.03928256045	0.0	3.44299321797	0.79095698194	150	Down2	.	.	CNTN4	ENSG00000144619.15	CNTN4	ENSG00000144619.15	46869	Intron	4.37646025282818	3.866265	-6.391895388867365	-4.37646025282818	-27.973876109613748	-19.223528925105825
chr19:28482305-28482521	-4.37318159039317	-0.518681041574008	-6.05100130372311	1.03585764155912e-07	1.39655062755219e-05	10.12348	3.01091	0.0	1.33565	16.58666	11.83392	1.0	219789.0	191.0	0.71122380612	0.08083508203	0.50707119961	3.97213034043	1.20208939086	216	Down2	.	.	.	.	MAN1A2P1	ENSG00000267799.1	310350	Intron	4.37318159039317	7.148436666666666	-6.984699925800714	-4.37318159039317	-30.54536112993222	-27.82909333753911
chr4:64683051-64683262	-4.36310917607534	-1.67994490097196	-5.63773401596871	5.00675688982486e-07	4.5107731794224e-05	0.41453	0.88064	0.0	0.0	7.4545	5.19186	1.0	218868.0	447.0	0.82690113625	0.10106335268	0.0	2.98970404646	0.79095698194	211	Down2	.	.	.	.	MTCO3P28	ENSG00000248328.1	71164	Intergenic	4.36310917607534	2.3235883333333334	-6.300443495873079	-4.36310917607534	-27.489522830188022	-14.338733742348918
chrX:26598050-26598412	-4.35286013908755	-0.578878581951161	-5.75636080497811	3.19345945210499e-07	3.22240990161101e-05	17.1551	14.88581	0.7726	0.0	11.58674	5.04366	1.0	218992.0	1076.0	0.71428051738	0.22279174871	0.37228991023	3.24188295205	1.05616695032	362	Down2	.	.	VENTXP1	ENSG00000259849.1	VENTXP1	ENSG00000259849.1	39713	Dis3 (3' distal regions)	4.35286013908755	8.240651666666666	-6.4957385937815095	-4.35286013908755	-28.275041598804147	-27.305281172787584
chr19:28039646-28039888	-4.3215554047955	-0.897602723329209	-5.70506723460241	3.87995161920442e-07	3.72382197380316e-05	0.36143	1.91959	0.57785	0.0	10.83265	8.29912	1.0	219468.0	172.0	0.79944152709	0.06911261781	0.30750688643	3.4826530326	0.99794034012	242	Down2	.	.	.	.	SLC25A1P5	ENSG00000267323.1	233442	Dis5 (5' distal regions)	4.3215554047955	3.6651066666666665	-6.411173689777842	-4.3215554047955	-27.70624231014214	-18.53164095884256
chrX:68490148-68490284	-4.31764645085115	-1.64700338400517	-5.61582192292862	5.43902018915031e-07	4.79220585087908e-05	0.0	4.09888	0.0	0.0	9.63787	10.74003	1.0	219748.0	58.0	0.93613929093	0.02771961917	0.0	3.56762904169	0.79095698194	136	Down2	.	.	YIPF6	ENSG00000181704.12	YIPF6	ENSG00000181704.12	8279	Dis5 (5' distal regions)	4.31764645085115	4.079463333333334	-6.264479329120056	-4.31764645085115	-27.047806941805604	-19.09082439297019
chr3:6532247-6532375	-4.29535215141919	-0.909626295379471	-5.66665963245833	4.48773898118885e-07	4.1498289920736e-05	8.88335	6.53259	0.0	1.12696	19.79779	15.69051	1.0	220000.0	46.0	0.76652298459	0.053010172	0.46410795832	4.26900495954	1.15138142806	128	Down2	.	.	.	.	GRM7-AS3	ENSG00000226258.7	112519	Intergenic	4.29535215141919	8.671866666666666	-6.347972410737172	-4.29535215141919	-27.26677695160957	-26.87168955667842
chr9:83956505-83956802	-4.25895802072741	-0.107183944694469	-6.6161992302101	1.16277238791096e-08	2.65199399668017e-06	2.06151	0.62564	0.47084	0.48569	13.53412	13.52448	1.0	219825.0	54.0	0.81258644107	0.0001720136	0.00627431555	3.92537130852	1.14152360323	297	Down2	C9orf64	ENSG00000165118.15	.	.	C9orf64	ENSG00000165118.15	0	Promoter.Up	4.25895802072741	5.117046666666666	-7.934505289870552	-4.25895802072741	-33.79272494479825	-26.57939049286947
chr7:36854644-36854944	-4.25706086304882	1.46917337369102	-9.12443007215067	6.56505284269454e-13	1.7193420632752e-09	1.16622	0.61939	1.86454	1.92334	43.4004	37.12471	1.0	220727.0	4.0	0.71255892048	0.02975050496	0.0093369382	5.38125372232	1.85390944749	300	Down2	.	.	ELMO1,NPM1P18	ENSG00000155849.15,ENSG00000225739.1	ELMO1	ENSG00000155849.15	7206	Exon	4.25706086304882	14.349766666666667	-12.1827617738855	-4.25706086304882	-51.862758351455184	-61.51450989833299
chr3:173395483-173395757	-4.25466495605195	0.944538281639632	-7.91425892738744	7.233100104760609e-11	5.49346719856463e-08	1.27689	2.03448	3.0622	0.52646	32.52957	28.65315	1.0	220755.0	23.0	0.58592650008	0.02565062884	0.46858139364	5.00513782352	1.71439985827	274	Down2	NLGN1	ENSG00000169760.17	.	.	NLGN1	ENSG00000169760.17	528	Promoter.Up	4.25466495605195	11.347125	-10.14067552430641	-4.25466495605195	-43.14517678396021	-47.09580134884842
chr17:926736-926959	-4.2542031451211	-0.125570709852592	-6.59070590778817	1.28406816265602e-08	2.84602216592107e-06	6.27565	7.91592	0.62709	0.64686	18.80898	16.37494	1.0	219971.0	19.0	0.80342172588	0.0316315301	0.00717151095	4.26288515968	1.24126817884	223	Down2	.	.	NXN	ENSG00000167693.17	NXN	ENSG00000167693.17	3092	Intron	4.2542031451211	8.441573333333332	-7.891411921843752	-4.2542031451211	-33.57166941735384	-32.73386727973829
chr17:20851663-20851792	-4.2520764363371	-1.72120971253959	-5.4873505294109	8.82362093793691e-07	6.90159821437045e-05	2.71215	0.72022	0.0	0.0	10.83825	8.49212	1.0	219773.0	88.0	0.91591884205	0.06314599086	0.0	3.49671225686	0.79095698194	129	Down2	.	.	ABHD17AP6,CCDC144NL,CCDC144NL-AS1	ENSG00000205212.4,ENSG00000226981.2,ENSG00000233098.9	CCDC144NL	ENSG00000205212.4	16416	Intron	4.2520764363371	3.79379	-6.054353157423983	-4.2520764363371	-25.74357239794564	-17.52310924799523
chr3:2360945-2361070	-4.2520764363371	-1.72120971253959	-5.4873505294109	8.82362093793691e-07	6.90159821437045e-05	2.79894	3.71632	0.0	0.0	11.18507	8.76387	1.0	219809.0	74.0	0.92105034261	0.06275653429	0.0	3.53524500627	0.79095698194	125	Down2	HINT2P1	ENSG00000230398.1	.	.	HINT2P1	ENSG00000230398.1	1189	Promoter.Up	4.2520764363371	4.4107	-6.054353157423983	-4.2520764363371	-25.74357239794564	-18.876563400781496
chr9:98604091-98604391	-4.24451573577742	0.251231421355828	-7.06349252589352	2.02731949238426e-09	6.8230231075521e-07	2.33245	3.71632	0.46614	0.96167	17.18539	17.04085	1.0	220725.0	49.0	0.73708219607	0.00193876482	0.16940757136	4.2295529218	1.27985645909	300	Down2	.	.	GABBR2,SEPT7P7	ENSG00000136928.7,ENSG00000229897.2	SEPT7P7	ENSG00000229897.2	2443	Intron	4.24451573577742	6.95047	-8.693077803923877	-4.24451573577742	-36.89790553109231	-33.222608592197886
chrX:148418021-148418265	-4.22484513768301	-0.918233385649703	-5.59479336941626	5.88845387156178e-07	5.07449182975277e-05	8.96177	7.23464	0.57312	0.0	9.31134	8.97937	1.0	219065.0	151.0	0.72476302231	0.00949168274	0.30576583612	3.43690929739	0.99646395169	244	Down2	.	.	RPL7L1P11	ENSG00000176970.8	RPL7L1P11	ENSG00000176970.8	46444	Dis5 (5' distal regions)	4.22484513768301	5.843373333333332	-6.2299987227334	-4.22484513768301	-26.32077981151157	-21.984963889594155
chr18:48017738-48018025	-4.17295491053377	-0.147634858916188	-6.47051102557208	2.04876534708438e-08	4.03113158926715e-06	9.44764	9.38791	0.48725	0.50261	13.09228	13.35955	1.0	219781.0	66.0	0.80475028516	0.00490236782	0.00638407481	3.89635771205	1.15232686561	287	Down2	.	.	.	.	SMAD2	ENSG00000175387.16	86593	Dis3 (3' distal regions)	4.17295491053377	7.712873333333333	-7.68850778015526	-4.17295491053377	-32.083796295875985	-30.16394685442511
chr6:159676839-159677029	-4.15491360580142	-0.946536038261701	-5.48473442634656	8.91070844417626e-07	6.95062713755641e-05	5.98457	3.42292	0.0	0.75921	11.0379	11.5314	1.0	220784.0	197.0	0.71700480205	0.010967067	0.36822146091	3.69570192656	1.05231102385	190	Down2	.	.	HNRNPH1P1,SOD2,WTAP	ENSG00000112096.18,ENSG00000146457.16,ENSG00000220305.1	SOD2	ENSG00000112096.18	11319	Exon	4.15491360580142	5.456	-6.050087766090464	-4.15491360580142	-25.13759197562199	-20.360532523984727
chr3:64331712-64331842	-4.12709160205852	-1.67844832720553	-5.25618933393424	2.09071007416928e-06	0.000131846669878	0.0	1.42935	0.0	0.0	7.39398	14.04466	1.0	220019.0	126.0	0.89256525142	0.16349968163	0.0	3.57861745995	0.79095698194	130	Down2	.	.	.	.	PRICKLE2	ENSG00000163637.13	63539	Intron	4.12709160205852	3.8113316666666655	-5.67970618809024	-4.12709160205852	-23.44066771102704	-15.992754089626963
chr17:67095419-67095535	-4.12648689245126	-1.76781299359731	-5.30792849196495	1.72523841409266e-06	0.000113708532524	2.26207	4.00465	0.0	0.0	10.54627	9.44382	1.0	219746.0	51.0	0.93296068439	0.02837419372	0.0	3.54393032418	0.79095698194	116	Down2	.	.	.	.	CACNG1	ENSG00000108878.5	50865	Intron	4.12648689245126	4.3761350000000006	-5.763150880434075	-4.12648689245126	-23.781566567330152	-17.371724872024313
chr3:48967119-48967322	-4.08911682125418	-0.447740292336145	-5.6585750486082	4.6271947882144e-07	4.24153785414473e-05	3.0161	1.8307	2.06661	0.0	19.3707	9.89353	1.0	218176.0	290.0	0.67193244437	0.16082746648	0.61776811163	3.96286625788	1.35595465107	203	Down2	ARIH2	ENSG00000177479.19	.	.	ARIH2	ENSG00000177479.19	0	Promoter.Up	4.08911682125418	6.029606666666666	-6.334682217883711	-4.08911682125418	-25.903255614448017	-21.93827083525025
chrX:95383886-95384068	-4.08838899063407	-0.605702736205192	-5.69286075467743	4.0637203374402e-07	3.84992302588249e-05	9.61174	18.3774	1.53671	0.0	14.40385	15.04785	1.0	220818.0	117.0	0.61210041557	0.01037112676	0.54279721361	4.03394679105	1.24778606576	182	Down2	.	.	.	.	CALM1P1	ENSG00000223467.2	115537	Intergenic	4.08838899063407	9.829591666666666	-6.3910761875562425	-4.08838899063407	-26.129205523508507	-27.03359172028952
chr18:74276742-74276896	-4.0750306319639	-0.991639844800522	-5.36497819032665	1.39494977974823e-06	9.71972851578883e-05	2.83983	0.6033	0.0	0.93669	13.05076	13.04147	1.0	220944.0	165.0	0.69118112394	0.0001733399	0.41829852493	3.87897605681	1.10182391821	154	Down2	.	.	C18orf63,CYB5A	ENSG00000166347.19,ENSG00000206043.6	CYB5A	ENSG00000166347.19	14145	Intron	4.0750306319639	5.078675	-5.855441427351546	-4.0750306319639	-23.86110318012797	-18.7025456136154
chr20:18702837-18702997	-4.07240646915507	-0.977250225208084	-5.35861050043033	1.42847955864576e-06	9.88083734058169e-05	3.28001	1.74202	0.0	0.90156	12.01521	13.69354	1.0	220769.0	156.0	0.73069187517	0.03191850507	0.40900941193	3.85775481109	1.09229051974	160	Down2	.	.	.	.	DUXAP7	ENSG00000232136.2	59204	Intron	4.07240646915507	5.272056666666667	-5.845125969933578	-4.07240646915507	-23.80372881298381	-18.98133076077749
chr11:1389494-1389981	-4.07095309249118	2.10609396734982	-10.7055194513025	1.6856959048316402e-15	1.82895597537227e-11	43.1048	39.29988	2.29718	1.77721	37.32185	35.24142	1.0	220694.0	6.0	0.67363081062	0.01116843344	0.07737691134	5.24108966875	1.90632853388	487	Down2	BRSK2	ENSG00000174672.16	.	.	BRSK2	ENSG00000174672.16	0	Promoter.Up	4.07095309249118	26.507056666666667	-14.773220768243386	-4.07095309249118	-60.14108877253534	-86.56973673215036
chr22:41613664-41613785	-4.05695551702821	-1.79358636683833	-5.20523589493917	2.52479723724779e-06	0.0001522677279288	2.89147	1.53567	0.0	0.0	9.3883	9.05358	1.0	219642.0	90.0	0.92627951109	0.00947660249	0.0	3.44689262713	0.79095698194	121	Down2	.	.	CSDC2,DESI1,PMM1,RF00019,XRCC6	ENSG00000100417.12,ENSG00000100418.8,ENSG00000172346.15,ENSG00000196419.12,ENSG00000200332.1	DESI1	ENSG00000100418.8	7258	Intron	4.05695551702821	3.811503333333333	-5.597773493695918	-4.05695551702821	-22.70991805832393	-15.494540856437023
chr13:113926559-113926732	-4.0541779661687	-0.643894291776786	-5.6287229416181	5.18024840481491e-07	4.62501590239758e-05	27.80737	24.16681	1.61665	0.0	15.65829	13.71992	1.0	220705.0	133.0	0.61944870319	0.03136079369	0.55571837792	4.02848464756	1.26518078845	173	Down2	.	.	C13orf46,LINC00452,LINC00454,LINC00565	ENSG00000226921.7,ENSG00000229373.9,ENSG00000260910.1,ENSG00000283199.2	LINC00565	ENSG00000260910.1	2112	Exon	4.0541779661687	13.828173333333334	-6.285649414337048	-4.0541779661687	-25.48314135866645	-29.842992231672763
chr3:6670396-6670524	-4.0525606798698	-0.95729429679777	-5.29061910947018	1.83989491046196e-06	0.0001198706522859	6.15001	6.53259	0.0	1.12696	13.65365	19.96975	1.0	219897.0	68.0	0.79486693881	0.08786328327	0.46410795832	4.1850946165	1.15138142806	128	Down2	.	.	GRM7-AS3	ENSG00000226258.7	GRM7-AS3	ENSG00000226258.7	5454	Dis5 (5' distal regions)	4.0525606798698	7.905493333333335	-5.735206981941474	-4.0525606798698	-23.242274305930763	-22.072211334642216
chr11:50333892-50334141	-4.05066719988765	-1.97036995951711	-4.79723239759356	1.11842101781596e-05	0.0004561103877685	8.07927	9.32811	0.0	0.0	7.36968	1.46651	1.0	223440.0	11716.0	0.53087709283	0.46027449927	0.0	2.42674328402	0.79095698194	249	Down2	.	.	.	.	GTF2IP11	ENSG00000255199.2	230995	Intron	4.05066719988765	4.373928333333333	-4.951394680085764	-4.05066719988765	-20.05645202432161	-14.64706386218739
chr10:12531517-12531642	-4.04928046151574	-1.76973147556866	-5.19762103606474	2.59686757069087e-06	0.0001552173361435	0.69973	0.74326	0.0	0.0	8.3888	10.22451	1.0	219545.0	86.0	0.9139067922	0.05158927	0.0	3.45330225741	0.79095698194	125	Down2	.	.	.	.	RF00279	ENSG00000252438.1	115589	Intron	4.04928046151574	3.3427166666666666	-5.585550196995511	-4.04928046151574	-22.617459279509315	-14.424544653710516
chr3:31775564-31775646	-4.04928046151574	-1.76973147556866	-5.19762103606474	2.59686757069087e-06	0.0001552173361435	3.20001	5.66512	0.0	0.0	12.78781	15.58614	1.0	220637.0	12.0	0.97762786559	0.04733032343	0.0	3.98062503621	0.79095698194	82	Down2	.	.	ZNF587P1	ENSG00000223965.2	ZNF587P1	ENSG00000223965.2	18825	Intron	4.04928046151574	6.2065133333333335	-5.585550196995511	-4.04928046151574	-22.617459279509315	-19.399564659413947
chr7:30587442-30587553	-4.04928046151574	-1.76973147556866	-5.19762103606474	2.59686757069087e-06	0.0001552173361435	0.78799	0.83701	0.0	0.0	9.44685	11.51409	1.0	219767.0	47.0	0.93301101497	0.05039583823	0.0	3.59882650013	0.79095698194	111	Down2	GARS-DT	ENSG00000196295.12	.	.	GARS-DT	ENSG00000196295.12	597	Promoter.Up	4.04928046151574	3.7643233333333335	-5.585550196995511	-4.04928046151574	-22.617459279509315	-15.334665153004035
chr5:14859934-14860327	-4.03039181104626	1.48628736904032	-8.54456631562575	6.1836511738011294e-12	8.917255499981432e-09	3.33843	4.72814	3.20246	0.7341	27.79369	30.1978	1.0	220808.0	44.0	0.55632138635	0.01696498439	0.41165489216	4.93361102806	1.79843614425	393	Down2	.	.	ANKH,HNRNPKP5,UQCRBP3	ENSG00000154122.14,ENSG00000249928.2,ENSG00000250662.1	ANKH	ENSG00000154122.14	10035	Intron	4.03039181104626	11.66577	-11.208755017402504	-4.03039181104626	-45.17567443416273	-49.812126061852446
chr20:20594688-20594863	-4.02582162665973	-1.02445097812008	-5.29299057919876	1.82375369302262e-06	0.0001190817647405	3.99848	7.96354	0.79909	0.0	11.48467	10.43317	1.0	219664.0	124.0	0.71545474081	0.02422348936	0.38019014961	3.65818094955	1.06373579754	175	Down2	.	.	RALGAPA2	ENSG00000188559.15	RALGAPA2	ENSG00000188559.15	10549	Intron	4.02582162665973	5.779825	-5.739033815669995	-4.02582162665973	-23.104326451255776	-19.204743207960764
chr18:61908734-61909088	-4.02444479877978	0.952705351272497	-7.81011756633974	1.0874123003266701e-10	7.71849315864583e-08	0.49416	0.5249	1.58012	0.81497	19.9945	24.75668	1.0	219974.0	18.0	0.72151199805	0.04628836897	0.18264540829	4.57767991447	1.53456298911	354	Down2	.	.	RNF152,RPIAP1	ENSG00000176641.11,ENSG00000267597.1	RNF152	ENSG00000176641.11	14488	Intron	4.02444479877978	8.027555	-9.963605758759556	-4.02444479877978	-40.09798137293216	-38.31643379566006
