chr13A5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr13A5
chr13B1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr13B1
chr13B2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr13B2
chr13B3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr13B3
chr13C1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr13C1
chr13C2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr13C2
chr13C3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr13C3
chr13D1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr13D1
chr13D2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr13D2
chr14A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14A1
chr14A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14A2
chr14A3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14A3
chr14B	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14B
chr14C1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14C1
chr14C2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14C2
chr14C3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14C3
chr14D1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14D1
chr14D2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14D2
chr14D3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14D3
chr14E1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14E1
chr14E2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14E2
chr14E3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14E3
chr14E4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14E4
chr14E5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr14E5
chr15A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15A1
chr15A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15A2
chr15B1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15B1
chr15B2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15B2
chr15B3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15B3
chr15C	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15C
chr15D1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15D1
chr15D2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15D2
chr15D3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15D3
chr15E1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15E1
chr15E2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15E2
chr15E3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15E3
chr15F1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15F1
chr15F2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15F2
chr15F3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr15F3
chr16A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr16A1
chr16A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr16A2
chr16A3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr16A3
chr16B1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr16B1
chr16B2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr16B2
chr16B3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr16B3
chr16B4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr16B4
chr16B5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr16B5
chr16C1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr16C1
chr16C2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr16C2
chr16C3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr16C3
chr16C4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr16C4
chr17A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr17A1
chr17A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr17A2
chr17A3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr17A3
chr17B1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr17B1
chr17B2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr17B2
chr17B3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr17B3
chr17C	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr17C
chr17D	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr17D
chr17E1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr17E1
chr17E2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr17E2
chr17E3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr17E3
chr17E4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr17E4
chr17E5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr17E5
chr18A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr18A1
chr18A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr18A2
chr18B1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr18B1
chr18B2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr18B2
chr18B3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr18B3
chr18C	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr18C
chr18D1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr18D1
chr18D3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr18D3
chr18E1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr18E1
chr18E2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr18E2
chr18E3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr18E3
chr18E4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr18E4
chr19A	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr19A
chr19B	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr19B
chr19C1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr19C1
chr19C2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr19C2
chr19C3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr19C3
chr19D1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr19D1
chr19D2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr19D2
chr19D3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr19D3
chr1A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1A1
chr1A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1A2
chr1A3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1A3
chr1A4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1A4
chr1A5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1A5
chr1B	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1B
chr1C1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1C1
chr1C2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1C2
chr1C3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1C3
chr1C4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1C4
chr1C5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1C5
chr1D	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1D
chr1E1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1E1
chr1E2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1E2
chr1E3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1E3
chr1E4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1E4
chr1F	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1F
chr1G1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1G1
chr1G2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1G2
chr1G3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1G3
chr1H1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1H1
chr1H2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1H2
chr1H3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1H3
chr1H4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1H4
chr1H5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1H5
chr1H6	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr1H6
chr2A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2A1
chr2A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2A2
chr2A3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2A3
chr2B	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2B
chr2C1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2C1
chr2C2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2C2
chr2C3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2C3
chr2D	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2D
chr2E1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2E1
chr2E2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2E2
chr2E3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2E3
chr2E4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2E4
chr2E5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2E5
chr2F1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2F1
chr2F2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2F2
chr2F3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2F3
chr2G1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2G1
chr2G2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2G2
chr2G3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2G3
chr2H1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2H1
chr2H2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2H2
chr2H3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2H3
chr2H4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr2H4
chr3A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3A1
chr3A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3A2
chr3A3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3A3
chr3B	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3B
chr3C	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3C
chr3D	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3D
chr3E1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3E1
chr3E2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3E2
chr3E3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3E3
chr3F1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3F1
chr3F2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3F2
chr3F3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3F3
chr3G1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3G1
chr3G2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3G2
chr3G3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3G3
chr3H1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3H1
chr3H2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3H2
chr3H3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3H3
chr3H4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr3H4
chr4A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4A1
chr4A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4A2
chr4A3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4A3
chr4A4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4A4
chr4A5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4A5
chr4B1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4B1
chr4B2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4B2
chr4B3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4B3
chr4C1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4C1
chr4C2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4C2
chr4C3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4C3
chr4C4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4C4
chr4C5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4C5
chr4C6	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4C6
chr4C7	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4C7
chr4D1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4D1
chr4D2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4D2
chr4D3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4D3
chr4E1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4E1
chr4E2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr4E2
chr5A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5A1
chr5A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5A2
chr5A3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5A3
chr5B1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5B1
chr5B2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5B2
chr5B3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5B3
chr5C1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5C1
chr5C2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5C2
chr5C3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5C3
chr5D	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5D
chr5E1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5E1
chr5E2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5E2
chr5E3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5E3
chr5E4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5E4
chr5E5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5E5
chr5F	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5F
chr5G1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5G1
chr5G2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5G2
chr5G3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr5G3
chr6A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6A1
chr6A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6A2
chr6A3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6A3
chr6B1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6B1
chr6B2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6B2
chr6B3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6B3
chr6C1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6C1
chr6C2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6C2
chr6C3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6C3
chr6D1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6D1
chr6D2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6D2
chr6D3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6D3
chr6E1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6E1
chr6E2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6E2
chr6E3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6E3
chr6F1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6F1
chr6F2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6F2
chr6F3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6F3
chr6G1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6G1
chr6G2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6G2
chr6G3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr6G3
chr7A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7A1
chr7A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7A2
chr7A3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7A3
chr7B1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7B1
chr7B2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7B2
chr7B3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7B3
chr7B4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7B4
chr7B5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7B5
chr7C	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7C
chr7D1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7D1
chr7D2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7D2
chr7D3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7D3
chr7E1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7E1
chr7E2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7E2
chr7E3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7E3
chr7F1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7F1
chr7F2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7F2
chr7F3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7F3
chr7F4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7F4
chr7F5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr7F5
chr8A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8A1
chr8A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8A2
chr8A3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8A3
chr8A4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8A4
chr8B1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8B1
chr8B2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8B2
chr8B3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8B3
chr8C1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8C1
chr8C2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8C2
chr8C3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8C3
chr8C4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8C4
chr8C5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8C5
chr8D1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8D1
chr8D3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8D3
chr8E1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8E1
chr8E2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr8E2
chr9A1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9A1
chr9A2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9A2
chr9A3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9A3
chr9A4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9A4
chr9A5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9A5
chr9B	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9B
chr9C	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9C
chr9D	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9D
chr9E1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9E1
chr9E2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9E2
chr9E3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9E3
chr9E4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9E4
chr9F1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9F1
chr9F2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9F2
chr9F3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9F3
chr9F4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chr9F4
chrXA1	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chrXA1
chrXA2	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chrXA2
chrXA3	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chrXA3
chrXA4	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chrXA4
chrXA5	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chrXA5
chrXA6	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/chrXA6
